,playerName,primNat,pos,formClub,formNation,newClub,newNation,transferCost,transferYear
10766,Diego Aguirre,Spain,Left-Back,Rayo Vallecano,Spain,Real Zaragoza,Spain,0.0,2018
10767,Francisco Cerro,Argentina,Defensive Midfield,Rayo Vallecano,Spain,Defensa y Justicia,Argentina,0.0,2018
10768,Ernesto Galán,Spain,Right-Back,Rayo Vallecano,Spain,CF Rayo Majadahonda,Spain,0.0,2018
10772,Sergi Guardiola,Spain,Centre-Forward,Córdoba CF,Spain,Real Valladolid CF,Spain,3000000.0,2018
10773,Álvaro Aguado,Spain,Central Midfield,Córdoba CF,Spain,Real Valladolid CF,Spain,2000000.0,2018
10774,Stiven Plaza,Ecuador,Centre-Forward,Independiente del Valle,Ecuador,Real Valladolid CF,Spain,2000000.0,2018
10775,Joaquín Fernández,Spain,Centre-Back,UD Almería,Spain,Real Valladolid CF,Spain,1100000.0,2018
10776,Rubén Alcaraz,Spain,Central Midfield,Girona FC,Spain,Real Valladolid CF,Spain,1000000.0,2018
10777,Fede San Emeterio,Spain,Central Midfield,Sevilla Atlético,Spain,Real Valladolid CF,Spain,500000.0,2018
10778,José Antonio Caro,Spain,Goalkeeper,Sevilla Atlético,Spain,Real Valladolid CF,Spain,0.0,2018
10779,Waldo Rubio,Spain,Left Winger,Real Valladolid B,Spain,Real Valladolid CF,Spain,0.0,2018
10780,David Mayoral,Spain,Right Winger,Real Valladolid B,Spain,Real Valladolid CF,Spain,0.0,2018
10781,Moi Delgado,Spain,Left-Back,Real Valladolid B,Spain,Real Valladolid CF,Spain,0.0,2018
10782,Antonio Domínguez,Spain,Attacking Midfield,Real Valladolid B,Spain,Real Valladolid CF,Spain,0.0,2018
10783,Antonio Cotán,Spain,Central Midfield,Real Valladolid CF,Spain,Gimnàstic de Tarragona,Spain,0.0,2018
10784,Isaac Becerra,Spain,Goalkeeper,Real Valladolid CF,Spain,Gimnàstic de Tarragona,Spain,0.0,2018
10785,Iban Salvador,Equatorial Guinea,Second Striker,Real Valladolid CF,Spain,Celta Vigo B,Spain,0.0,2018
10786,Deivid,Spain,Centre-Back,Real Valladolid CF,Spain,UD Las Palmas,Spain,0.0,2018
10787,Jaime Mata,Spain,Centre-Forward,Real Valladolid CF,Spain,Getafe CF,Spain,0.0,2018
10788,Alberto Guitián,Spain,Centre-Back,Real Valladolid CF,Spain,Real Zaragoza,Spain,0.0,2018
10790,Antoine Griezmann,France,Second Striker,Atlético de Madrid,Spain,FC Barcelona,Spain,120000000.0,2019
10791,Frenkie de Jong,Netherlands,Central Midfield,Ajax Amsterdam,Netherlands,FC Barcelona,Spain,86000000.0,2019
10792,Neto,Brazil,Goalkeeper,Valencia CF,Spain,FC Barcelona,Spain,26000000.0,2019
10793,Junior Firpo,Dominican Republic,Left-Back,Real Betis Balompié,Spain,FC Barcelona,Spain,20000000.0,2019
10794,Martin Braithwaite,Denmark,Centre-Forward,CD Leganés,Spain,FC Barcelona,Spain,18000000.0,2019
10795,Pedri,Spain,Central Midfield,UD Las Palmas,Spain,FC Barcelona,Spain,17500000.0,2019
10796,Matheus Fernandes,Brazil,Defensive Midfield,Sociedade Esportiva Palmeiras,Brazil,FC Barcelona,Spain,7000000.0,2019
10797,Marc Cucurella,Spain,Left-Back,SD Eibar,Spain,FC Barcelona,Spain,4000000.0,2019
10798,Moussa Wagué,Senegal,Right-Back,FC Barcelona B,Spain,FC Barcelona,Spain,0.0,2019
10799,Carles Pérez,Spain,Right Winger,FC Barcelona B,Spain,FC Barcelona,Spain,0.0,2019
10800,Juan Miranda,Spain,Left-Back,FC Barcelona B,Spain,FC Barcelona,Spain,0.0,2019
10801,Malcom,Brazil,Right Winger,FC Barcelona,Spain,Zenit St. Petersburg,Russia,41500000.0,2019
10802,Jasper Cillessen,Netherlands,Goalkeeper,FC Barcelona,Spain,Valencia CF,Spain,35000000.0,2019
10803,André Gomes,Portugal,Central Midfield,FC Barcelona,Spain,Everton FC,England,25000000.0,2019
10804,Paco Alcácer,Spain,Centre-Forward,FC Barcelona,Spain,Borussia Dortmund,Germany,21000000.0,2019
10805,Denis Suárez,Spain,Attacking Midfield,FC Barcelona,Spain,Celta de Vigo,Spain,12900000.0,2019
10806,Marc Cardona,Spain,Centre-Forward,FC Barcelona,Spain,CA Osasuna,Spain,2500000.0,2019
10807,Marc Cucurella,Spain,Left-Back,FC Barcelona,Spain,SD Eibar,Spain,2000000.0,2019
10808,Sergi Palencia,Spain,Right-Back,FC Barcelona,Spain,AS Saint-Étienne,France,2000000.0,2019
10809,Thomas Vermaelen,Belgium,Centre-Back,FC Barcelona,Spain,Vissel Kobe,Japan,0.0,2019
10810,Adrián Ortolá,Spain,Goalkeeper,FC Barcelona,Spain,CD Tenerife,Spain,0.0,2019
10811,Douglas,Brazil,Right-Back,FC Barcelona,Spain,Besiktas JK,Turkey,0.0,2019
10812,João Félix,Portugal,Second Striker,SL Benfica,Portugal,Atlético de Madrid,Spain,127200000.0,2019
10813,Marcos Llorente,Spain,Central Midfield,Real Madrid,Spain,Atlético de Madrid,Spain,30000000.0,2019
10814,Mario Hermoso,Spain,Centre-Back,RCD Espanyol Barcelona,Spain,Atlético de Madrid,Spain,25000000.0,2019
10815,Kieran Trippier,England,Right-Back,Tottenham Hotspur,England,Atlético de Madrid,Spain,22000000.0,2019
10816,Renan Lodi,Brazil,Left-Back,Club Athletico Paranaense,Brazil,Atlético de Madrid,Spain,21750000.0,2019
10817,Felipe,Brazil,Centre-Back,FC Porto,Portugal,Atlético de Madrid,Spain,20000000.0,2019
10818,Nicolás Ibáñez,Argentina,Centre-Forward,Atlético de San Luis,Mexico,Atlético de Madrid,Spain,900000.0,2019
10819,Ivan Saponjic,Serbia,Centre-Forward,SL Benfica B,Portugal,Atlético de Madrid,Spain,500000.0,2019
10820,Héctor Herrera,Mexico,Central Midfield,FC Porto,Portugal,Atlético de Madrid,Spain,0.0,2019
10821,Víctor Mollejo,Spain,Right Winger,Atlético de Madrid B,Spain,Atlético de Madrid,Spain,0.0,2019
10822,Javi Montero,Spain,Centre-Back,Atlético de Madrid B,Spain,Atlético de Madrid,Spain,0.0,2019
10823,Antoine Griezmann,France,Second Striker,Atlético de Madrid,Spain,FC Barcelona,Spain,120000000.0,2019
10824,Lucas Hernández,France,Centre-Back,Atlético de Madrid,Spain,Bayern Munich,Germany,80000000.0,2019
10825,Rodri,Spain,Defensive Midfield,Atlético de Madrid,Spain,Manchester City,England,70000000.0,2019
10826,Gelson Martins,Portugal,Right Winger,Atlético de Madrid,Spain,AS Monaco,France,30000000.0,2019
10827,Luciano Vietto,Argentina,Centre-Forward,Atlético de Madrid,Spain,Sporting CP,Portugal,11000000.0,2019
10828,Bernard Mensah,Ghana,Attacking Midfield,Atlético de Madrid,Spain,Kayserispor,Turkey,2800000.0,2019
10829,Filipe Luís,Brazil,Left-Back,Atlético de Madrid,Spain,CR Flamengo,Brazil,0.0,2019
10830,Diego Godín,Uruguay,Centre-Back,Atlético de Madrid,Spain,Inter Milan,Italy,0.0,2019
10831,André Moreira,Portugal,Goalkeeper,Atlético de Madrid,Spain,B SAD,Portugal,0.0,2019
10832,Juanfran Torres,Spain,Right-Back,Atlético de Madrid,Spain,São Paulo Futebol Clube,Brazil,0.0,2019
10833,Héctor Hernández,Spain,Centre-Forward,Atlético de Madrid,Spain,CF Fuenlabrada,Spain,0.0,2019
10834,Eden Hazard,Belgium,Left Winger,Chelsea FC,England,Real Madrid,Spain,115000000.0,2019
10835,Luka Jovic,Serbia,Centre-Forward,Eintracht Frankfurt,Germany,Real Madrid,Spain,63000000.0,2019
10836,Éder Militão,Brazil,Centre-Back,FC Porto,Portugal,Real Madrid,Spain,50000000.0,2019
10837,Ferland Mendy,France,Left-Back,Olympique Lyon,France,Real Madrid,Spain,48000000.0,2019
10838,Rodrygo,Brazil,Right Winger,Santos FC,Brazil,Real Madrid,Spain,45000000.0,2019
10839,Reinier,Brazil,Attacking Midfield,CR Flamengo,Brazil,Real Madrid,Spain,30000000.0,2019
10840,Alberto Soro,Spain,Right Winger,Real Zaragoza,Spain,Real Madrid,Spain,2500000.0,2019
10841,Takefusa Kubo,Japan,Right Winger,FC Tokyo,Japan,Real Madrid,Spain,0.0,2019
10842,Javi Sánchez,Spain,Centre-Back,Real Madrid Castilla,Spain,Real Madrid,Spain,0.0,2019
10843,Jorge de Frutos,Spain,Right Winger,Real Madrid Castilla,Spain,Real Madrid,Spain,0.0,2019
10844,Dani Gómez,Spain,Centre-Forward,Real Madrid Castilla,Spain,Real Madrid,Spain,0.0,2019
10845,Mateo Kovacic,Croatia,Central Midfield,Real Madrid,Spain,Chelsea FC,England,45000000.0,2019
10846,Marcos Llorente,Spain,Central Midfield,Real Madrid,Spain,Atlético de Madrid,Spain,30000000.0,2019
10847,Theo Hernández,France,Left-Back,Real Madrid,Spain,AC Milan,Italy,22800000.0,2019
10848,Raúl de Tomás,Spain,Centre-Forward,Real Madrid,Spain,SL Benfica,Portugal,20000000.0,2019
10849,Keylor Navas,Costa Rica,Goalkeeper,Real Madrid,Spain,Paris Saint-Germain,France,15000000.0,2019
10851,Erick Cabaco,Uruguay,Centre-Back,Levante UD,Spain,Getafe CF,Spain,8000000.0,2019
10852,Enric Gallego,Spain,Centre-Forward,SD Huesca,Spain,Getafe CF,Spain,6000000.0,2019
10853,Allan Nyom,Cameroon,Right-Back,West Bromwich Albion,England,Getafe CF,Spain,3000000.0,2019
10854,Chema Rodríguez,Spain,Centre-Back,Nottingham Forest,England,Getafe CF,Spain,1500000.0,2019
10855,Fayçal Fajr,Morocco,Central Midfield,SM Caen,France,Getafe CF,Spain,1500000.0,2019
10856,Jack Harper,Scotland,Centre-Forward,Málaga CF,Spain,Getafe CF,Spain,1500000.0,2019
10857,David Timor,Spain,Defensive Midfield,UD Las Palmas,Spain,Getafe CF,Spain,0.0,2019
10858,Xabi Etxeita,Spain,Centre-Back,Athletic Bilbao,Spain,Getafe CF,Spain,0.0,2019
10859,Raúl Carnero,Spain,Left-Back,Girona FC,Spain,Getafe CF,Spain,0.0,2019
10860,Leandro Cabrera,Uruguay,Centre-Back,Getafe CF,Spain,RCD Espanyol Barcelona,Spain,9000000.0,2019
10861,Rober Ibáñez,Spain,Right Winger,Getafe CF,Spain,CA Osasuna,Spain,2000000.0,2019
10862,Bruno González,Spain,Centre-Back,Getafe CF,Spain,Levante UD,Spain,0.0,2019
10863,Chuli,Spain,Centre-Forward,Getafe CF,Spain,Recreativo Huelva,Spain,0.0,2019
10864,Gaku Shibasaki,Japan,Central Midfield,Getafe CF,Spain,Deportivo de La Coruña,Spain,0.0,2019
10867,Jasper Cillessen,Netherlands,Goalkeeper,FC Barcelona,Spain,Valencia CF,Spain,35000000.0,2019
10868,Maxi Gómez,Uruguay,Centre-Forward,Celta de Vigo,Spain,Valencia CF,Spain,14500000.0,2019
10869,Thierry Correia,Portugal,Right-Back,Sporting CP,Portugal,Valencia CF,Spain,12000000.0,2019
10870,Denis Cheryshev,Russia,Left Winger,Villarreal CF,Spain,Valencia CF,Spain,6000000.0,2019
10871,Manu Vallejo,Spain,Second Striker,Cádiz CF,Spain,Valencia CF,Spain,5500000.0,2019
10872,Jorge Sáenz,Spain,Centre-Back,CD Tenerife,Spain,Valencia CF,Spain,2000000.0,2019
10873,Eliaquim Mangala,France,Centre-Back,Manchester City,England,Valencia CF,Spain,0.0,2019
10874,Jason,Spain,Right Winger,Levante UD,Spain,Valencia CF,Spain,0.0,2019
10875,Salva Ruiz,Spain,Left-Back,RCD Mallorca,Spain,Valencia CF,Spain,0.0,2019
10876,Àlex Carbonell,Spain,Central Midfield,Córdoba CF,Spain,Valencia CF,Spain,0.0,2019
10877,Álex Centelles,Spain,Left-Back,Valencia Mestalla,Spain,Valencia CF,Spain,0.0,2019
10878,Neto,Brazil,Goalkeeper,Valencia CF,Spain,FC Barcelona,Spain,26000000.0,2019
10879,Jeison Murillo,Colombia,Centre-Back,Valencia CF,Spain,UC Sampdoria,Italy,13300000.0,2019
10880,Simone Zaza,Italy,Centre-Forward,Valencia CF,Spain,Torino FC,Italy,12000000.0,2019
10881,Rúben Vezo,Portugal,Centre-Back,Valencia CF,Spain,Levante UD,Spain,5000000.0,2019
10882,Fran Villalba,Spain,Attacking Midfield,Valencia CF,Spain,Birmingham City,England,0.0,2019
10883,Nacho Gil,Spain,Left Winger,Valencia CF,Spain,SD Ponferradina,Spain,0.0,2019
10884,Aymen Abdennour,Tunisia,Centre-Back,Valencia CF,Spain,Kayserispor,Turkey,0.0,2019
10885,Salva Ruiz,Spain,Left-Back,Valencia CF,Spain,Deportivo de La Coruña,Spain,0.0,2019
10886,Santi Mina,Spain,Centre-Forward,Valencia CF,Spain,Celta de Vigo,Spain,0.0,2019
10888,Jules Koundé,France,Centre-Back,FC Girondins Bordeaux,France,Sevilla FC,Spain,35000000.0,2019
10889,Rony Lopes,Portugal,Right Winger,AS Monaco,France,Sevilla FC,Spain,25000000.0,2019
10890,Youssef En-Nesyri,Morocco,Centre-Forward,CD Leganés,Spain,Sevilla FC,Spain,20000000.0,2019
10891,Munas Dabbur,Israel,Centre-Forward,Red Bull Salzburg,Austria,Sevilla FC,Spain,17000000.0,2019
10892,Lucas Ocampos,Argentina,Right Winger,Olympique Marseille,France,Sevilla FC,Spain,15000000.0,2019
10893,Diego Carlos,Brazil,Centre-Back,FC Nantes,France,Sevilla FC,Spain,15000000.0,2019
10894,Joan Jordán,Spain,Central Midfield,SD Eibar,Spain,Sevilla FC,Spain,14000000.0,2019
10895,Luuk de Jong,Netherlands,Centre-Forward,PSV Eindhoven,Netherlands,Sevilla FC,Spain,12500000.0,2019
10896,Óliver Torres,Spain,Central Midfield,FC Porto,Portugal,Sevilla FC,Spain,11000000.0,2019
10897,Maximilian Wöber,Austria,Centre-Back,Ajax Amsterdam,Netherlands,Sevilla FC,Spain,10500000.0,2019
10898,Chicharito,Mexico,Centre-Forward,West Ham United,England,Sevilla FC,Spain,7750000.0,2019
10899,Fernando,Brazil,Defensive Midfield,Galatasaray,Turkey,Sevilla FC,Spain,4500000.0,2019
10900,Yan Eteki,Cameroon,Defensive Midfield,UD Almería,Spain,Sevilla FC,Spain,500000.0,2019
10901,Nemanja Gudelj,Serbia,Centre-Back,Guangzhou Evergrande Taobao,China,Sevilla FC,Spain,0.0,2019
10902,Javi Díaz,Spain,Goalkeeper,Sevilla Atlético,Spain,Sevilla FC,Spain,0.0,2019
10903,Wissam Ben Yedder,France,Centre-Forward,Sevilla FC,Spain,AS Monaco,France,40000000.0,2019
10904,Luis Muriel,Colombia,Centre-Forward,Sevilla FC,Spain,Atalanta BC,Italy,21200000.0,2019
10905,Pablo Sarabia,Spain,Right Winger,Sevilla FC,Spain,Paris Saint-Germain,France,18000000.0,2019
10906,Quincy Promes,Netherlands,Left Winger,Sevilla FC,Spain,Ajax Amsterdam,Netherlands,15700000.0,2019
10907,Munas Dabbur,Israel,Centre-Forward,Sevilla FC,Spain,TSG 1899 Hoffenheim,Germany,12000000.0,2019
10908,Maximilian Wöber,Austria,Centre-Back,Sevilla FC,Spain,Red Bull Salzburg,Austria,10500000.0,2019
10909,Chicharito,Mexico,Centre-Forward,Sevilla FC,Spain,Los Angeles Galaxy,United States,8550000.0,2019
10910,Daniel Carriço,Portugal,Centre-Back,Sevilla FC,Spain,Wuhan Zall,China,2000000.0,2019
10911,Yan Eteki,Cameroon,Defensive Midfield,Sevilla FC,Spain,Granada CF,Spain,1000000.0,2019
10912,Nolito,Spain,Left Winger,Sevilla FC,Spain,Celta de Vigo,Spain,0.0,2019
10913,Gabriel Mercado,Argentina,Centre-Back,Sevilla FC,Spain,Al-Rayyan SC,Qatar,0.0,2019
10914,Hodei Oleaga,Spain,Goalkeeper,Bilbao Athletic,Spain,Athletic Bilbao,Spain,0.0,2019
10915,Iñigo Vicente,Spain,Left Winger,Bilbao Athletic,Spain,Athletic Bilbao,Spain,0.0,2019
10916,Asier Villalibre,Spain,Centre-Forward,Bilbao Athletic,Spain,Athletic Bilbao,Spain,0.0,2019
10917,Gaizka Larrazabal,Spain,Right-Back,Bilbao Athletic,Spain,Athletic Bilbao,Spain,0.0,2019
10918,Peru Nolaskoain,Spain,Defensive Midfield,Bilbao Athletic,Spain,Athletic Bilbao,Spain,0.0,2019
10919,Xabi Etxeita,Spain,Centre-Back,Athletic Bilbao,Spain,Getafe CF,Spain,0.0,2019
10920,Sabin Merino,Spain,Centre-Forward,Athletic Bilbao,Spain,CD Leganés,Spain,0.0,2019
10921,Álex Remiro,Spain,Goalkeeper,Athletic Bilbao,Spain,Real Sociedad,Spain,0.0,2019
10922,Mikel Rico,Spain,Central Midfield,Athletic Bilbao,Spain,SD Huesca,Spain,0.0,2019
10923,Ander Iturraspe,Spain,Defensive Midfield,Athletic Bilbao,Spain,RCD Espanyol Barcelona,Spain,0.0,2019
10926,Alexander Isak,Sweden,Centre-Forward,Borussia Dortmund,Germany,Real Sociedad,Spain,15000000.0,2019
10927,Portu,Spain,Right Winger,Girona FC,Spain,Real Sociedad,Spain,10000000.0,2019
10928,Modibo Sagnan,France,Centre-Back,RC Lens,France,Real Sociedad,Spain,4500000.0,2019
10929,Nacho Monreal,Spain,Left-Back,Arsenal FC,England,Real Sociedad,Spain,250000.0,2019
10930,Álex Remiro,Spain,Goalkeeper,Athletic Bilbao,Spain,Real Sociedad,Spain,0.0,2019
10931,Ander Barrenetxea,Spain,Left Winger,Real Sociedad B,Spain,Real Sociedad,Spain,0.0,2019
10932,Robin Le Normand,Spain,Centre-Back,Real Sociedad B,Spain,Real Sociedad,Spain,0.0,2019
10933,Ander Guevara,Spain,Central Midfield,Real Sociedad B,Spain,Real Sociedad,Spain,0.0,2019
10934,Aihen Muñoz,Spain,Left-Back,Real Sociedad B,Spain,Real Sociedad,Spain,0.0,2019
10935,Juanmi,Spain,Left Winger,Real Sociedad,Spain,Real Betis Balompié,Spain,8000000.0,2019
10936,Rubén Pardo,Spain,Central Midfield,Real Sociedad,Spain,FC Girondins Bordeaux,France,0.0,2019
10937,Héctor Moreno,Mexico,Centre-Back,Real Sociedad,Spain,Al-Gharafa SC,Qatar,0.0,2019
10938,Eneko Capilla,Spain,Attacking Midfield,Real Sociedad,Spain,Asteras Tripolis,Greece,0.0,2019
10940,Raúl de Tomás,Spain,Centre-Forward,SL Benfica,Portugal,RCD Espanyol Barcelona,Spain,22500000.0,2019
10941,Matías Vargas,Argentina,Left Winger,CA Vélez Sarsfield,Argentina,RCD Espanyol Barcelona,Spain,10500000.0,2019
10942,Adrián Embarba,Spain,Right Winger,Rayo Vallecano,Spain,RCD Espanyol Barcelona,Spain,10000000.0,2019
10943,Leandro Cabrera,Uruguay,Centre-Back,Getafe CF,Spain,RCD Espanyol Barcelona,Spain,9000000.0,2019
10944,Fernando Calero,Spain,Centre-Back,Real Valladolid CF,Spain,RCD Espanyol Barcelona,Spain,8000000.0,2019
10945,Oier Olazábal,Spain,Goalkeeper,Levante UD,Spain,RCD Espanyol Barcelona,Spain,1500000.0,2019
10946,Andrés Prieto,Spain,Goalkeeper,CD Leganés,Spain,RCD Espanyol Barcelona,Spain,0.0,2019
10947,Ander Iturraspe,Spain,Defensive Midfield,Athletic Bilbao,Spain,RCD Espanyol Barcelona,Spain,0.0,2019
10948,Víctor Campuzano,Spain,Centre-Forward,RCD Espanyol B,Spain,RCD Espanyol Barcelona,Spain,0.0,2019
10949,Lluís López,Spain,Centre-Back,RCD Espanyol B,Spain,RCD Espanyol Barcelona,Spain,0.0,2019
10950,Adrià Pedrosa,Spain,Left-Back,RCD Espanyol B,Spain,RCD Espanyol Barcelona,Spain,0.0,2019
10951,Víctor Gómez,Spain,Right-Back,RCD Espanyol B,Spain,RCD Espanyol Barcelona,Spain,0.0,2019
10952,Borja Iglesias,Spain,Centre-Forward,RCD Espanyol Barcelona,Spain,Real Betis Balompié,Spain,28000000.0,2019
10953,Mario Hermoso,Spain,Centre-Back,RCD Espanyol Barcelona,Spain,Atlético de Madrid,Spain,25000000.0,2019
10954,Aarón Martín,Spain,Left-Back,RCD Espanyol Barcelona,Spain,1.FSV Mainz 05,Germany,8000000.0,2019
10955,Hernán Pérez,Paraguay,Right Winger,RCD Espanyol Barcelona,Spain,Al-Ahli SC,Qatar,0.0,2019
10956,Pablo Piatti,Argentina,Left Winger,RCD Espanyol Barcelona,Spain,Toronto FC,United States,0.0,2019
10957,Esteban Granero,Spain,Central Midfield,RCD Espanyol Barcelona,Spain,Marbella FC,Spain,0.0,2019
10958,Óscar Duarte,Costa Rica,Centre-Back,RCD Espanyol Barcelona,Spain,Levante UD,Spain,0.0,2019
10959,Álvaro Vázquez,Spain,Centre-Forward,RCD Espanyol Barcelona,Spain,Sporting Gijón,Spain,0.0,2019
10960,Roberto,Spain,Goalkeeper,RCD Espanyol Barcelona,Spain,West Ham United,England,0.0,2019
10962,Lucas Pérez,Spain,Centre-Forward,West Ham United,England,Deportivo Alavés,Spain,2300000.0,2019
10963,Joselu,Spain,Centre-Forward,Newcastle United,England,Deportivo Alavés,Spain,2240000.0,2019
10964,Ramón Miérez,Argentina,Centre-Forward,Club Atlético Tigre,Argentina,Deportivo Alavés,Spain,2230000.0,2019
10965,Pere Pons,Spain,Central Midfield,Girona FC,Spain,Deportivo Alavés,Spain,2000000.0,2019
10966,Luis Rioja,Spain,Left Winger,UD Almería,Spain,Deportivo Alavés,Spain,2000000.0,2019
10967,Jeando Fuchs,Cameroon,Defensive Midfield,FC Sochaux-Montbéliard,France,Deportivo Alavés,Spain,1000000.0,2019
10968,Tachi,Spain,Centre-Back,Atlético de Madrid B,Spain,Deportivo Alavés,Spain,0.0,2019
10969,Saúl García,Spain,Left-Back,Deportivo de La Coruña,Spain,Deportivo Alavés,Spain,0.0,2019
10970,Olivier Verdon,Benin,Centre-Back,FC Sochaux-Montbéliard,France,Deportivo Alavés,Spain,0.0,2019
10971,Edgar Méndez,Spain,Right Winger,CD Cruz Azul,Mexico,Deportivo Alavés,Spain,?,2019
10972,Borja Sainz,Spain,Left Winger,Deportivo Alavés U19,Spain,Deportivo Alavés,Spain,0.0,2019
10973,Guillermo Maripán,Chile,Centre-Back,Deportivo Alavés,Spain,AS Monaco,France,18000000.0,2019
10974,Mubarak Wakaso,Ghana,Central Midfield,Deportivo Alavés,Spain,Jiangsu Suning,China,4000000.0,2019
10975,Nando García,Spain,Right Winger,Deportivo Alavés,Spain,Arka Gdynia,Poland,0.0,2019
10976,Carlos Vigaray,Spain,Right-Back,Deportivo Alavés,Spain,Real Zaragoza,Spain,0.0,2019
10977,Cristian Glauder,Spain,Centre-Back,Deportivo Alavés,Spain,CF Fuenlabrada,Spain,0.0,2019
10978,Dani Torres,Colombia,Defensive Midfield,Deportivo Alavés,Spain,Real Zaragoza,Spain,0.0,2019
10979,Edu Expósito,Spain,Central Midfield,Deportivo de La Coruña,Spain,SD Eibar,Spain,4000000.0,2019
10980,Quique González,Spain,Centre-Forward,Deportivo de La Coruña,Spain,SD Eibar,Spain,3300000.0,2019
10981,Roberto Olabe,Spain,Central Midfield,Atlético de Madrid B,Spain,SD Eibar,Spain,3000000.0,2019
10982,Pedro Bigas,Spain,Centre-Back,UD Las Palmas,Spain,SD Eibar,Spain,3000000.0,2019
10983,Marc Cucurella,Spain,Left-Back,FC Barcelona,Spain,SD Eibar,Spain,2000000.0,2019
10984,Takashi Inui,Japan,Left Winger,Real Betis Balompié,Spain,SD Eibar,Spain,2000000.0,2019
10985,Rubén Lobato,Spain,Left-Back,Real Oviedo Vetusta,Spain,SD Eibar,Spain,0.0,2019
10986,Esteban Burgos,Argentina,Centre-Back,AD Alcorcón,Spain,SD Eibar,Spain,0.0,2019
10987,Asier Benito,Spain,Centre-Forward,Bilbao Athletic,Spain,SD Eibar,Spain,0.0,2019
10988,Álvaro Tejero,Spain,Right-Back,Real Madrid Castilla,Spain,SD Eibar,Spain,0.0,2019
10989,Rober Correa,Spain,Right-Back,Cádiz CF,Spain,SD Eibar,Spain,0.0,2019
10990,Joan Jordán,Spain,Central Midfield,SD Eibar,Spain,Sevilla FC,Spain,14000000.0,2019
10991,Rubén Peña,Spain,Right-Back,SD Eibar,Spain,Villarreal CF,Spain,8000000.0,2019
10992,Marc Cucurella,Spain,Left-Back,SD Eibar,Spain,FC Barcelona,Spain,4000000.0,2019
10993,Pablo Hervías,Spain,Right Winger,SD Eibar,Spain,Real Valladolid CF,Spain,1000000.0,2019
10994,Unai Elgezabal,Spain,Centre-Back,SD Eibar,Spain,AD Alcorcón,Spain,0.0,2019
10995,Asier Riesgo,Spain,Goalkeeper,SD Eibar,Spain,Girona FC,Spain,0.0,2019
10996,Rubén Lobato,Spain,Left-Back,SD Eibar,Spain,Getafe CF B,Spain,0.0,2019
10997,Pere Milla,Spain,Left Winger,SD Eibar,Spain,Elche CF,Spain,0.0,2019
10998,Martin Braithwaite,Denmark,Centre-Forward,Middlesbrough FC,England,CD Leganés,Spain,5000000.0,2019
10999,Kenneth Omeruo,Nigeria,Centre-Back,Chelsea FC,England,CD Leganés,Spain,5000000.0,2019
11000,Jonathan Silva,Argentina,Left-Back,Sporting CP,Portugal,CD Leganés,Spain,2700000.0,2019
11001,Juan Muñoz,Spain,Centre-Forward,AD Alcorcón,Spain,CD Leganés,Spain,1500000.0,2019
11002,Roberto Rosales,Venezuela,Right-Back,Málaga CF,Spain,CD Leganés,Spain,1200000.0,2019
11003,Federico Varela,Argentina,Attacking Midfield,FC Porto B,Portugal,CD Leganés,Spain,1000000.0,2019
11004,Álex Martín,Spain,Centre-Back,Real Madrid Castilla,Spain,CD Leganés,Spain,0.0,2019
11005,Brian Melendres,Spain,Midfield,Unknown,N/A,CD Leganés,Spain,0.0,2019
11006,Sabin Merino,Spain,Centre-Forward,Athletic Bilbao,Spain,CD Leganés,Spain,0.0,2019
11007,Kleandro Lleshi,Albania,Central Midfield,CD Leganés B,Spain,CD Leganés,Spain,0.0,2019
11008,Youssef En-Nesyri,Morocco,Centre-Forward,CD Leganés,Spain,Sevilla FC,Spain,20000000.0,2019
11009,Martin Braithwaite,Denmark,Centre-Forward,CD Leganés,Spain,FC Barcelona,Spain,18000000.0,2019
11010,Luciano,Brazil,Centre-Forward,CD Leganés,Spain,Grêmio Foot-Ball Porto Alegrense,Brazil,1000000.0,2019
